time,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.done,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
45700,110,1,0,0,0,0,0,1,100,1,0,10,1010,0,0,10,1010,0,1,1,0,10,0,1010,0,0,1,0,0,0,110
45710,110,1,0,0,0,0,0,1,100,0,0,10,1010,0,0,10,1010,0,0,1,0,10,0,1010,0,0,1,0,0,0,110
45720,110,1,0,0,0,0,0,1,100,0,0,10,1010,0,0,10,1010,1,0,1,0,10,0,1010,0,0,1,0,0,0,110
45750,110,1,0,0,0,0,0,1,100,0,0,10,1010,0,1,10,1010,1,0,1,0,10,0,1010,0,0,1,0,1,0,110
45770,110,1,0,0,0,0,0,1,100,0,0,10,1010,1,1,10,1010,1,0,1,0,10,0,1010,0,0,1,1,1,0,110
45790,1010,0,1,0,110,0,0,0,100,1,0,10,1010,1,1,10,1010,1,1,0,0,10,0,1010,0,1,0,1,1,110,1010
45800,1010,0,1,0,110,0,0,0,100,0,0,10,1010,1,1,10,1010,1,0,0,0,10,0,1010,0,1,0,1,1,110,1010
45820,1010,0,1,0,110,0,0,0,100,0,0,10,1010,0,1,10,1010,1,0,0,0,10,0,1010,0,1,0,0,1,110,1010
45840,110,1,0,0,0,0,0,1,100,1,0,10,1010,0,1,10,1010,1,1,1,0,10,0,1010,0,0,1,0,1,0,110
45850,110,1,0,0,0,0,0,1,100,0,0,10,1010,0,1,10,1010,1,0,1,0,10,0,1010,0,0,1,0,1,0,110
45860,110,1,0,0,0,0,0,1,100,0,0,10,1010,0,1,11,1010,0,0,1,0,10,0,1010,0,0,1,0,1,0,110
45870,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,1,11,1010,0,0,1,0,11,0,1010,0,0,1,0,1,0,110
45890,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,0,11,1010,0,0,1,0,11,0,1010,0,0,1,0,0,0,110
45910,110,1,0,0,0,0,0,1,100,0,0,11,1010,1,0,11,1010,0,0,1,0,11,0,1010,0,0,1,1,0,0,110
45930,1010,0,1,0,110,0,0,0,100,1,0,11,1010,1,0,11,1010,0,1,0,0,11,0,1010,0,1,0,1,0,110,1010
45940,1010,0,1,0,110,0,0,0,100,0,0,11,1010,1,0,11,1010,0,0,0,0,11,0,1010,0,1,0,1,0,110,1010
45960,1010,0,1,0,110,0,0,0,100,0,0,11,1010,0,0,11,1010,0,0,0,0,11,0,1010,0,1,0,0,0,110,1010
45980,110,1,0,0,0,0,0,1,100,1,0,11,1010,0,0,11,1010,0,1,1,0,11,0,1010,0,0,1,0,0,0,110
45990,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,0,11,1010,0,0,1,0,11,0,1010,0,0,1,0,0,0,110
46000,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,0,11,1010,1,0,1,0,11,0,1010,0,0,1,0,0,0,110
46030,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,1,11,1010,1,0,1,0,11,0,1010,0,0,1,0,1,0,110
46050,110,1,0,0,0,0,0,1,100,0,0,11,1010,1,1,11,1010,1,0,1,0,11,0,1010,0,0,1,1,1,0,110
46070,1010,0,1,0,110,0,0,0,100,1,0,11,1010,1,1,11,1010,1,1,0,0,11,0,1010,0,1,0,1,1,110,1010
46080,1010,0,1,0,110,0,0,0,100,0,0,11,1010,1,1,11,1010,1,0,0,0,11,0,1010,0,1,0,1,1,110,1010
46100,1010,0,1,0,110,0,0,0,100,0,0,11,1010,0,1,11,1010,1,0,0,0,11,0,1010,0,1,0,0,1,110,1010
46120,110,1,0,0,0,0,0,1,100,1,0,11,1010,0,1,11,1010,1,1,1,0,11,0,1010,0,0,1,0,1,0,110
46130,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,1,11,1010,1,0,1,0,11,0,1010,0,0,1,0,1,0,110
46140,110,1,0,0,0,0,0,1,100,0,0,11,1010,0,1,100,1010,0,0,1,0,11,0,1010,0,0,1,0,1,0,110
46150,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,1,100,1010,0,0,1,0,100,0,1010,0,0,1,0,1,0,110
46170,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,0,100,1010,0,0,1,0,100,0,1010,0,0,1,0,0,0,110
46190,110,1,0,0,0,0,0,1,100,0,0,100,1010,1,0,100,1010,0,0,1,0,100,0,1010,0,0,1,1,0,0,110
46210,1010,0,1,0,110,0,0,0,100,1,0,100,1010,1,0,100,1010,0,1,0,0,100,0,1010,0,1,0,1,0,110,1010
46220,1010,0,1,0,110,0,0,0,100,0,0,100,1010,1,0,100,1010,0,0,0,0,100,0,1010,0,1,0,1,0,110,1010
46240,1010,0,1,0,110,0,0,0,100,0,0,100,1010,0,0,100,1010,0,0,0,0,100,0,1010,0,1,0,0,0,110,1010
46260,110,1,0,0,0,0,0,1,100,1,0,100,1010,0,0,100,1010,0,1,1,0,100,0,1010,0,0,1,0,0,0,110
46270,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,0,100,1010,0,0,1,0,100,0,1010,0,0,1,0,0,0,110
46280,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,0,100,1010,1,0,1,0,100,0,1010,0,0,1,0,0,0,110
46310,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,1,100,1010,1,0,1,0,100,0,1010,0,0,1,0,1,0,110
46330,110,1,0,0,0,0,0,1,100,0,0,100,1010,1,1,100,1010,1,0,1,0,100,0,1010,0,0,1,1,1,0,110
46350,1010,0,1,0,110,0,0,0,100,1,0,100,1010,1,1,100,1010,1,1,0,0,100,0,1010,0,1,0,1,1,110,1010
46360,1010,0,1,0,110,0,0,0,100,0,0,100,1010,1,1,100,1010,1,0,0,0,100,0,1010,0,1,0,1,1,110,1010
46380,1010,0,1,0,110,0,0,0,100,0,0,100,1010,0,1,100,1010,1,0,0,0,100,0,1010,0,1,0,0,1,110,1010
46400,110,1,0,0,0,0,0,1,100,1,0,100,1010,0,1,100,1010,1,1,1,0,100,0,1010,0,0,1,0,1,0,110
46410,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,1,100,1010,1,0,1,0,100,0,1010,0,0,1,0,1,0,110
46420,110,1,0,0,0,0,0,1,100,0,0,100,1010,0,1,101,1010,0,0,1,0,100,0,1010,0,0,1,0,1,0,110
46430,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,1,101,1010,0,0,1,0,101,0,1010,0,0,1,0,1,0,110
46450,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,0,101,1010,0,0,1,0,101,0,1010,0,0,1,0,0,0,110
46470,110,1,0,0,0,0,0,1,100,0,0,101,1010,1,0,101,1010,0,0,1,0,101,0,1010,0,0,1,1,0,0,110
46490,1010,0,1,0,110,0,0,0,100,1,0,101,1010,1,0,101,1010,0,1,0,0,101,0,1010,0,1,0,1,0,110,1010
46500,1010,0,1,0,110,0,0,0,100,0,0,101,1010,1,0,101,1010,0,0,0,0,101,0,1010,0,1,0,1,0,110,1010
46520,1010,0,1,0,110,0,0,0,100,0,0,101,1010,0,0,101,1010,0,0,0,0,101,0,1010,0,1,0,0,0,110,1010
46540,110,1,0,0,0,0,0,1,100,1,0,101,1010,0,0,101,1010,0,1,1,0,101,0,1010,0,0,1,0,0,0,110
46550,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,0,101,1010,0,0,1,0,101,0,1010,0,0,1,0,0,0,110
46560,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,0,101,1010,1,0,1,0,101,0,1010,0,0,1,0,0,0,110
46590,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,1,101,1010,1,0,1,0,101,0,1010,0,0,1,0,1,0,110
46610,110,1,0,0,0,0,0,1,100,0,0,101,1010,1,1,101,1010,1,0,1,0,101,0,1010,0,0,1,1,1,0,110
46630,1010,0,1,0,110,0,0,0,100,1,0,101,1010,1,1,101,1010,1,1,0,0,101,0,1010,0,1,0,1,1,110,1010
46640,1010,0,1,0,110,0,0,0,100,0,0,101,1010,1,1,101,1010,1,0,0,0,101,0,1010,0,1,0,1,1,110,1010
46660,1010,0,1,0,110,0,0,0,100,0,0,101,1010,0,1,101,1010,1,0,0,0,101,0,1010,0,1,0,0,1,110,1010
46680,110,1,0,0,0,0,0,1,100,1,0,101,1010,0,1,101,1010,1,1,1,0,101,0,1010,0,0,1,0,1,0,110
46690,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,1,101,1010,1,0,1,0,101,0,1010,0,0,1,0,1,0,110
46700,110,1,0,0,0,0,0,1,100,0,0,101,1010,0,1,110,1010,0,0,1,0,101,0,1010,0,0,1,0,1,0,110
46710,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,1,110,1010,0,0,1,0,110,0,1010,0,0,1,0,1,0,110
46730,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,0,110,1010,0,0,1,0,110,0,1010,0,0,1,0,0,0,110
46750,110,1,0,0,0,0,0,1,100,0,0,110,1010,1,0,110,1010,0,0,1,0,110,0,1010,0,0,1,1,0,0,110
46770,1010,0,1,0,110,0,0,0,100,1,0,110,1010,1,0,110,1010,0,1,0,0,110,0,1010,0,1,0,1,0,110,1010
46780,1010,0,1,0,110,0,0,0,100,0,0,110,1010,1,0,110,1010,0,0,0,0,110,0,1010,0,1,0,1,0,110,1010
46800,1010,0,1,0,110,0,0,0,100,0,0,110,1010,0,0,110,1010,0,0,0,0,110,0,1010,0,1,0,0,0,110,1010
46820,110,1,0,0,0,0,0,1,100,1,0,110,1010,0,0,110,1010,0,1,1,0,110,0,1010,0,0,1,0,0,0,110
46830,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,0,110,1010,0,0,1,0,110,0,1010,0,0,1,0,0,0,110
46840,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,0,110,1010,1,0,1,0,110,0,1010,0,0,1,0,0,0,110
46870,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,1,110,1010,1,0,1,0,110,0,1010,0,0,1,0,1,0,110
46890,110,1,0,0,0,0,0,1,100,0,0,110,1010,1,1,110,1010,1,0,1,0,110,0,1010,0,0,1,1,1,0,110
46910,1010,0,1,0,110,0,0,0,100,1,0,110,1010,1,1,110,1010,1,1,0,0,110,0,1010,0,1,0,1,1,110,1010
46920,1010,0,1,0,110,0,0,0,100,0,0,110,1010,1,1,110,1010,1,0,0,0,110,0,1010,0,1,0,1,1,110,1010
46940,1010,0,1,0,110,0,0,0,100,0,0,110,1010,0,1,110,1010,1,0,0,0,110,0,1010,0,1,0,0,1,110,1010
46960,110,1,0,0,0,0,0,1,100,1,0,110,1010,0,1,110,1010,1,1,1,0,110,0,1010,0,0,1,0,1,0,110
46970,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,1,110,1010,1,0,1,0,110,0,1010,0,0,1,0,1,0,110
46980,110,1,0,0,0,0,0,1,100,0,0,110,1010,0,1,111,1010,0,0,1,0,110,0,1010,0,0,1,0,1,0,110
46990,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,1,111,1010,0,0,1,0,111,0,1010,0,0,1,0,1,0,110
47010,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,0,111,1010,0,0,1,0,111,0,1010,0,0,1,0,0,0,110
47030,110,1,0,0,0,0,0,1,100,0,0,111,1010,1,0,111,1010,0,0,1,0,111,0,1010,0,0,1,1,0,0,110
47050,1010,0,1,0,110,0,0,0,100,1,0,111,1010,1,0,111,1010,0,1,0,0,111,0,1010,0,1,0,1,0,110,1010
47060,1010,0,1,0,110,0,0,0,100,0,0,111,1010,1,0,111,1010,0,0,0,0,111,0,1010,0,1,0,1,0,110,1010
47080,1010,0,1,0,110,0,0,0,100,0,0,111,1010,0,0,111,1010,0,0,0,0,111,0,1010,0,1,0,0,0,110,1010
47100,110,1,0,0,0,0,0,1,100,1,0,111,1010,0,0,111,1010,0,1,1,0,111,0,1010,0,0,1,0,0,0,110
47110,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,0,111,1010,0,0,1,0,111,0,1010,0,0,1,0,0,0,110
47120,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,0,111,1010,1,0,1,0,111,0,1010,0,0,1,0,0,0,110
47150,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,1,111,1010,1,0,1,0,111,0,1010,0,0,1,0,1,0,110
47170,110,1,0,0,0,0,0,1,100,0,0,111,1010,1,1,111,1010,1,0,1,0,111,0,1010,0,0,1,1,1,0,110
47190,1010,0,1,0,110,0,0,0,100,1,0,111,1010,1,1,111,1010,1,1,0,0,111,0,1010,0,1,0,1,1,110,1010
47200,1010,0,1,0,110,0,0,0,100,0,0,111,1010,1,1,111,1010,1,0,0,0,111,0,1010,0,1,0,1,1,110,1010
47220,1010,0,1,0,110,0,0,0,100,0,0,111,1010,0,1,111,1010,1,0,0,0,111,0,1010,0,1,0,0,1,110,1010
47240,110,1,0,0,0,0,0,1,100,1,0,111,1010,0,1,111,1010,1,1,1,0,111,0,1010,0,0,1,0,1,0,110
47250,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,1,111,1010,1,0,1,0,111,0,1010,0,0,1,0,1,0,110
47260,110,1,0,0,0,0,0,1,100,0,0,111,1010,0,1,1000,1010,0,0,1,0,111,0,1010,0,0,1,0,1,0,110
47270,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,1,1000,1010,0,0,1,0,1000,0,1010,0,0,1,0,1,0,110
47290,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,0,1000,1010,0,0,1,0,1000,0,1010,0,0,1,0,0,0,110
47310,110,1,0,0,0,0,0,1,100,0,0,1000,1010,1,0,1000,1010,0,0,1,0,1000,0,1010,0,0,1,1,0,0,110
47330,1010,0,1,0,110,0,0,0,100,1,0,1000,1010,1,0,1000,1010,0,1,0,0,1000,0,1010,0,1,0,1,0,110,1010
47340,1010,0,1,0,110,0,0,0,100,0,0,1000,1010,1,0,1000,1010,0,0,0,0,1000,0,1010,0,1,0,1,0,110,1010
47360,1010,0,1,0,110,0,0,0,100,0,0,1000,1010,0,0,1000,1010,0,0,0,0,1000,0,1010,0,1,0,0,0,110,1010
47380,110,1,0,0,0,0,0,1,100,1,0,1000,1010,0,0,1000,1010,0,1,1,0,1000,0,1010,0,0,1,0,0,0,110
47390,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,0,1000,1010,0,0,1,0,1000,0,1010,0,0,1,0,0,0,110
47400,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,0,1000,1010,1,0,1,0,1000,0,1010,0,0,1,0,0,0,110
47430,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,1,1000,1010,1,0,1,0,1000,0,1010,0,0,1,0,1,0,110
47450,110,1,0,0,0,0,0,1,100,0,0,1000,1010,1,1,1000,1010,1,0,1,0,1000,0,1010,0,0,1,1,1,0,110
47470,1010,0,1,0,110,0,0,0,100,1,0,1000,1010,1,1,1000,1010,1,1,0,0,1000,0,1010,0,1,0,1,1,110,1010
47480,1010,0,1,0,110,0,0,0,100,0,0,1000,1010,1,1,1000,1010,1,0,0,0,1000,0,1010,0,1,0,1,1,110,1010
47500,1010,0,1,0,110,0,0,0,100,0,0,1000,1010,0,1,1000,1010,1,0,0,0,1000,0,1010,0,1,0,0,1,110,1010
47520,110,1,0,0,0,0,0,1,100,1,0,1000,1010,0,1,1000,1010,1,1,1,0,1000,0,1010,0,0,1,0,1,0,110
47530,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,1,1000,1010,1,0,1,0,1000,0,1010,0,0,1,0,1,0,110
47540,110,1,0,0,0,0,0,1,100,0,0,1000,1010,0,1,1001,1010,0,0,1,0,1000,0,1010,0,0,1,0,1,0,110
47550,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,1,1001,1010,0,0,1,0,1001,0,1010,0,0,1,0,1,0,110
47570,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,0,1001,1010,0,0,1,0,1001,0,1010,0,0,1,0,0,0,110
47590,110,1,0,0,0,0,0,1,100,0,0,1001,1010,1,0,1001,1010,0,0,1,0,1001,0,1010,0,0,1,1,0,0,110
47610,1010,0,1,0,110,0,0,0,100,1,0,1001,1010,1,0,1001,1010,0,1,0,0,1001,0,1010,0,1,0,1,0,110,1010
47620,1010,0,1,0,110,0,0,0,100,0,0,1001,1010,1,0,1001,1010,0,0,0,0,1001,0,1010,0,1,0,1,0,110,1010
47640,1010,0,1,0,110,0,0,0,100,0,0,1001,1010,0,0,1001,1010,0,0,0,0,1001,0,1010,0,1,0,0,0,110,1010
47660,110,1,0,0,0,0,0,1,100,1,0,1001,1010,0,0,1001,1010,0,1,1,0,1001,0,1010,0,0,1,0,0,0,110
47670,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,0,1001,1010,0,0,1,0,1001,0,1010,0,0,1,0,0,0,110
47680,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,0,1001,1010,1,0,1,0,1001,0,1010,0,0,1,0,0,0,110
47710,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,1,1001,1010,1,0,1,0,1001,0,1010,0,0,1,0,1,0,110
47730,110,1,0,0,0,0,0,1,100,0,0,1001,1010,1,1,1001,1010,1,0,1,0,1001,0,1010,0,0,1,1,1,0,110
47750,1010,0,1,0,110,0,0,0,100,1,0,1001,1010,1,1,1001,1010,1,1,0,0,1001,0,1010,0,1,0,1,1,110,1010
47760,1010,0,1,0,110,0,0,0,100,0,0,1001,1010,1,1,1001,1010,1,0,0,0,1001,0,1010,0,1,0,1,1,110,1010
47780,1010,0,1,0,110,0,0,0,100,0,0,1001,1010,0,1,1001,1010,1,0,0,0,1001,0,1010,0,1,0,0,1,110,1010
47800,110,1,0,0,0,0,0,1,100,1,0,1001,1010,0,1,1001,1010,1,1,1,0,1001,0,1010,0,0,1,0,1,0,110
47810,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,1,1001,1010,1,0,1,0,1001,0,1010,0,0,1,0,1,0,110
47820,110,1,0,0,0,0,0,1,100,0,0,1001,1010,0,1,1010,1010,0,0,1,0,1001,0,1010,0,0,1,0,1,0,110
47830,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,1,1010,1010,0,0,1,0,1010,0,1010,0,0,1,0,1,0,110
47850,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,0,1010,1010,0,0,1,0,1010,0,1010,0,0,1,0,0,0,110
47870,110,1,0,0,0,0,0,1,100,0,0,1010,1010,1,0,1010,1010,0,0,1,0,1010,0,1010,0,0,1,1,0,0,110
47890,1010,0,1,0,110,0,0,0,100,1,0,1010,1010,1,0,1010,1010,0,1,0,0,1010,0,1010,0,1,0,1,0,110,1010
47900,1010,0,1,0,110,0,0,0,100,0,0,1010,1010,1,0,1010,1010,0,0,0,0,1010,0,1010,0,1,0,1,0,110,1010
47920,1010,0,1,0,110,0,0,0,100,0,0,1010,1010,0,0,1010,1010,0,0,0,0,1010,0,1010,0,1,0,0,0,110,1010
47940,110,1,0,0,0,0,0,1,100,1,0,1010,1010,0,0,1010,1010,0,1,1,0,1010,0,1010,0,0,1,0,0,0,110
47950,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,0,1010,1010,0,0,1,0,1010,0,1010,0,0,1,0,0,0,110
47960,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,0,1010,1010,1,0,1,0,1010,0,1010,0,0,1,0,0,0,110
47990,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,1,1010,1010,1,0,1,0,1010,0,1010,0,0,1,0,1,0,110
48010,110,1,0,0,0,0,0,1,100,0,0,1010,1010,1,1,1010,1010,1,0,1,0,1010,0,1010,0,0,1,1,1,0,110
48030,1010,0,1,0,110,0,0,0,100,1,0,1010,1010,1,1,1010,1010,1,1,0,0,1010,0,1010,0,1,0,1,1,110,1010
48040,1010,0,1,0,110,0,0,0,100,0,0,1010,1010,1,1,1010,1010,1,0,0,0,1010,0,1010,0,1,0,1,1,110,1010
48060,1010,0,1,0,110,0,0,0,100,0,0,1010,1010,0,1,1010,1010,1,0,0,0,1010,0,1010,0,1,0,0,1,110,1010
48080,110,1,0,0,0,0,0,1,100,1,0,1010,1010,0,1,1010,1010,1,1,1,0,1010,0,1010,0,0,1,0,1,0,110
48090,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,1,1010,1010,1,0,1,0,1010,0,1010,0,0,1,0,1,0,110
48100,110,1,0,0,0,0,0,1,100,0,0,1010,1010,0,1,1011,1010,0,0,1,0,1010,0,1010,0,0,1,0,1,0,110
48110,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,1,1011,1010,0,0,1,0,1011,0,1010,0,0,1,0,1,0,110
48130,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,0,1011,1010,0,0,1,0,1011,0,1010,0,0,1,0,0,0,110
48150,110,1,0,0,0,0,0,1,100,0,0,1011,1010,1,0,1011,1010,0,0,1,0,1011,0,1010,0,0,1,1,0,0,110
48170,1010,0,1,0,110,0,0,0,100,1,0,1011,1010,1,0,1011,1010,0,1,0,0,1011,0,1010,0,1,0,1,0,110,1010
48180,1010,0,1,0,110,0,0,0,100,0,0,1011,1010,1,0,1011,1010,0,0,0,0,1011,0,1010,0,1,0,1,0,110,1010
48200,1010,0,1,0,110,0,0,0,100,0,0,1011,1010,0,0,1011,1010,0,0,0,0,1011,0,1010,0,1,0,0,0,110,1010
48220,110,1,0,0,0,0,0,1,100,1,0,1011,1010,0,0,1011,1010,0,1,1,0,1011,0,1010,0,0,1,0,0,0,110
48230,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,0,1011,1010,0,0,1,0,1011,0,1010,0,0,1,0,0,0,110
48240,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,0,1011,1010,1,0,1,0,1011,0,1010,0,0,1,0,0,0,110
48270,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,1,1011,1010,1,0,1,0,1011,0,1010,0,0,1,0,1,0,110
48290,110,1,0,0,0,0,0,1,100,0,0,1011,1010,1,1,1011,1010,1,0,1,0,1011,0,1010,0,0,1,1,1,0,110
48310,1010,0,1,0,110,0,0,0,100,1,0,1011,1010,1,1,1011,1010,1,1,0,0,1011,0,1010,0,1,0,1,1,110,1010
48320,1010,0,1,0,110,0,0,0,100,0,0,1011,1010,1,1,1011,1010,1,0,0,0,1011,0,1010,0,1,0,1,1,110,1010
48340,1010,0,1,0,110,0,0,0,100,0,0,1011,1010,0,1,1011,1010,1,0,0,0,1011,0,1010,0,1,0,0,1,110,1010
48360,110,1,0,0,0,0,0,1,100,1,0,1011,1010,0,1,1011,1010,1,1,1,0,1011,0,1010,0,0,1,0,1,0,110
48370,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,1,1011,1010,1,0,1,0,1011,0,1010,0,0,1,0,1,0,110
48380,110,1,0,0,0,0,0,1,100,0,0,1011,1010,0,1,1100,1010,0,0,1,0,1011,0,1010,0,0,1,0,1,0,110
48390,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,1,1100,1010,0,0,1,0,1100,0,1010,0,0,1,0,1,0,110
48410,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,0,1100,1010,0,0,1,0,1100,0,1010,0,0,1,0,0,0,110
48430,110,1,0,0,0,0,0,1,100,0,0,1100,1010,1,0,1100,1010,0,0,1,0,1100,0,1010,0,0,1,1,0,0,110
48450,1010,0,1,0,110,0,0,0,100,1,0,1100,1010,1,0,1100,1010,0,1,0,0,1100,0,1010,0,1,0,1,0,110,1010
48460,1010,0,1,0,110,0,0,0,100,0,0,1100,1010,1,0,1100,1010,0,0,0,0,1100,0,1010,0,1,0,1,0,110,1010
48480,1010,0,1,0,110,0,0,0,100,0,0,1100,1010,0,0,1100,1010,0,0,0,0,1100,0,1010,0,1,0,0,0,110,1010
48500,110,1,0,0,0,0,0,1,100,1,0,1100,1010,0,0,1100,1010,0,1,1,0,1100,0,1010,0,0,1,0,0,0,110
48510,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,0,1100,1010,0,0,1,0,1100,0,1010,0,0,1,0,0,0,110
48520,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,0,1100,1010,1,0,1,0,1100,0,1010,0,0,1,0,0,0,110
48550,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,1,1100,1010,1,0,1,0,1100,0,1010,0,0,1,0,1,0,110
48570,110,1,0,0,0,0,0,1,100,0,0,1100,1010,1,1,1100,1010,1,0,1,0,1100,0,1010,0,0,1,1,1,0,110
48590,1010,0,1,0,110,0,0,0,100,1,0,1100,1010,1,1,1100,1010,1,1,0,0,1100,0,1010,0,1,0,1,1,110,1010
48600,1010,0,1,0,110,0,0,0,100,0,0,1100,1010,1,1,1100,1010,1,0,0,0,1100,0,1010,0,1,0,1,1,110,1010
48620,1010,0,1,0,110,0,0,0,100,0,0,1100,1010,0,1,1100,1010,1,0,0,0,1100,0,1010,0,1,0,0,1,110,1010
48640,110,1,0,0,0,0,0,1,100,1,0,1100,1010,0,1,1100,1010,1,1,1,0,1100,0,1010,0,0,1,0,1,0,110
48650,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,1,1100,1010,1,0,1,0,1100,0,1010,0,0,1,0,1,0,110
48660,110,1,0,0,0,0,0,1,100,0,0,1100,1010,0,1,1101,1010,0,0,1,0,1100,0,1010,0,0,1,0,1,0,110
48670,110,1,0,0,0,0,0,1,100,0,0,1101,1010,0,1,1101,1010,0,0,1,0,1101,0,1010,0,0,1,0,1,0,110
48690,110,1,0,0,0,0,0,1,100,0,0,1101,1010,0,0,1101,1010,0,0,1,0,1101,0,1010,0,0,1,0,0,0,110
48710,110,1,0,0,0,0,0,1,100,0,0,1101,1010,1,0,1101,1010,0,0,1,0,1101,0,1010,0,0,1,1,0,0,110
48730,1010,0,1,0,110,0,0,0,100,1,0,1101,1010,1,0,1101,1010,0,1,0,0,1101,0,1010,0,1,0,1,0,110,1010
48740,1010,0,1,0,110,0,0,0,100,0,0,1101,1010,1,0,1101,1010,0,0,0,0,1101,0,1010,0,1,0,1,0,110,1010
48760,1010,0,1,0,110,0,0,0,100,0,0,1101,1010,0,0,1101,1010,0,0,0,0,1101,0,1010,0,1,0,0,0,110,1010
48780,110,1,0,0,0,0,0,1,100,1,0,1101,1010,0,0,1101,1010,0,1,1,0,1101,0,1010,0,0,1,0,0,0,110
48790,110,1,0,0,0,0,0,1,100,0,0,1101,1010,0,0,1101,1010,0,0,1,0,1101,0,1010,0,0,1,0,0,0,110
48800,110,1,0,0,0,0,0,1,100,0,0,1101,1010,0,0,1101,1010,1,0,1,0,1101,0,1010,0,0,1,0,0,0,110
48830,110,1,0,0,0,0,0,1,100,0,0,1101,1010,0,1,1101,1010,1,0,1,0,1101,0,1010,0,0,1,0,1,0,110
48850,110,1,0,0,0,0,0,1,100,0,0,1101,1010,1,1,1101,1010,1,0,1,0,1101,0,1010,0,0,1,1,1,0,110
48870,1010,0,1,0,110,0,0,0,100,1,0,1101,1010,1,1,1101,1010,1,1,0,0,1101,0,1010,0,1,0,1,1,110,1010
